GeneID,Hpb_1,Hpb_2,Hpb_3,Hpb_4,Hpb_5,Naive_1,Naive_2,Naive_3,Naive_4,Naive_5
MGP_BALBcJ_G0011137,61,33,48,12,29,90,30,41,6,60
MGP_BALBcJ_G0021733,8237,6332,6894,10447,7225,7283,6144,7271,6842,6636
MGP_BALBcJ_G0022145,1098,1208,923,668,1117,1265,1308,1051,151,1077
MGP_BALBcJ_G0022195,158,253,164,80,255,208,188,133,9,242
MGP_BALBcJ_G0021973,2445,2675,2019,699,2655,2878,3132,2858,241,2661
MGP_BALBcJ_G0022303,8,14,10,0,9,13,6,13,0,13
MGP_BALBcJ_G0022211,668,331,1106,369,392,146,311,142,315,180
MGP_BALBcJ_G0021933,3876,4660,3708,2457,4911,5000,4795,4752,795,4845
MGP_BALBcJ_G0022199,3098,3227,2933,2464,4147,3666,3376,3215,1336,3710
MGP_BALBcJ_G0022024,3109,3550,2414,1629,2578,2387,2705,2205,589,2085
MGP_BALBcJ_G0021700,3303,3133,2411,15960,2835,3198,3809,3182,11977,2958
MGP_BALBcJ_G0022287,1236,1460,1090,710,1514,1374,1733,1417,596,1552
MGP_BALBcJ_G0022072,262,401,260,304,472,456,457,415,144,325
MGP_BALBcJ_G0022023,1407,1116,1087,171,1019,1023,1273,1159,94,780
MGP_BALBcJ_G0003245,302,403,275,806,436,380,322,418,203,342
MGP_BALBcJ_G0022042,0,0,0,0,2,0,0,0,0,0
MGP_BALBcJ_G0021856,1647,1787,1449,2131,1981,2020,1717,1917,859,1739
MGP_BALBcJ_G0003241,1,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022310,3860,3355,3377,12063,3746,4561,4122,4206,11641,3684
MGP_BALBcJ_G0022189,6806,5992,5394,1115,6737,7071,6416,6746,925,5266
MGP_BALBcJ_G0022377,6,4,2,0,0,0,6,10,2,2
MGP_BALBcJ_G0040064,2,0,0,0,0,0,2,0,0,1
MGP_BALBcJ_G0022184,253,216,184,320,213,237,283,299,40,189
MGP_BALBcJ_G0022403,6788,6848,5368,5568,6888,6780,7143,5728,2562,6026
MGP_BALBcJ_G0009483,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022375,1334,1325,1101,362,1394,1350,1407,1328,213,1367
MGP_BALBcJ_G0022191,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0021709,6,0,3,42,6,2,0,0,0,0
MGP_BALBcJ_G0008205,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022274,14621,14070,11267,4922,14322,15789,14165,13902,3127,11896
MGP_BALBcJ_G0022321,971,637,816,442,773,722,839,853,249,853
MGP_BALBcJ_G0005580,421,330,374,324,332,271,329,329,197,238
MGP_BALBcJ_G0021970,7338,6780,5612,4653,7440,7860,8325,7867,1301,7793
MGP_BALBcJ_G0011174,0,2,0,0,4,6,0,0,0,0
MGP_BALBcJ_G0037507,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0021956,488,528,471,117,480,539,578,546,50,401
MGP_BALBcJ_G0022182,1210,1162,1085,371,1198,1291,1153,1384,404,934
MGP_BALBcJ_G0021774,2196,2213,1533,2760,1675,1520,1933,1359,764,1319
MGP_BALBcJ_G0038799,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0038805,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0021836,480,578,462,900,628,639,641,468,549,526
MGP_BALBcJ_G0022177,6,2,24,0,2,4,2,4,0,0
MGP_BALBcJ_G0021936,753,945,605,108,828,891,800,751,78,697
MGP_BALBcJ_G0021673,1093,663,742,837,753,643,789,754,554,645
MGP_BALBcJ_G0022299,2,39,0,0,10,0,3,0,0,2
MGP_BALBcJ_G0021967,4200,3867,3750,1674,3945,4227,3969,4050,685,3177
MGP_BALBcJ_G0022185,221,172,210,61,214,279,278,279,44,168
MGP_BALBcJ_G0022178,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022333,302,220,284,29,225,200,278,276,26,224
MGP_BALBcJ_G0021927,6942,7949,6307,2761,9141,8607,6919,5630,840,6346
MGP_BALBcJ_G0022259,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0021842,2143,2031,2054,5674,2124,2125,1825,1843,3826,1729
MGP_BALBcJ_G0008136,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0021812,0,1,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0008199,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0021962,2315,1979,2257,644,2355,2056,2551,2210,378,2043
MGP_BALBcJ_G0021666,3643,2582,3479,5657,3361,2655,2320,2711,4989,2686
MGP_BALBcJ_G0022257,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0021972,4,4,4,0,2,0,3,2,0,0
MGP_BALBcJ_G0015242,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0021843,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0021720,2,0,0,0,0,2,0,4,7,0
MGP_BALBcJ_G0037503,0,0,0,0,0,0,0,1,0,0
MGP_BALBcJ_G0022339,1,4,0,0,0,0,1,6,0,0
MGP_BALBcJ_G0022322,18836,17130,15649,48108,18452,17230,17130,16890,26664,16561
MGP_BALBcJ_G0038774,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022091,25178,25382,23034,14620,25216,25150,28018,25967,7183,25382
MGP_BALBcJ_G0021753,72,72,48,22,38,29,8,42,12,14
MGP_BALBcJ_G0021759,104,98,99,112,150,98,127,135,49,100
MGP_BALBcJ_G0021672,1686,1380,1336,2386,1526,1416,1293,1372,1548,1081
MGP_BALBcJ_G0022376,772,762,727,486,813,778,773,675,132,566
MGP_BALBcJ_G0021778,1246,1037,1038,1706,1134,991,1109,917,970,1176
MGP_BALBcJ_G0037492,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0021907,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0038764,16,9,19,193,25,27,33,12,106,6
MGP_BALBcJ_G0009491,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0036572,2,1,0,21,3,1,2,0,0,0
MGP_BALBcJ_G0021876,9833,7331,10131,6201,8648,7671,8653,10166,3065,8663
MGP_BALBcJ_G0008197,0,0,0,0,0,2,0,1,0,2
MGP_BALBcJ_G0037510,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0039773,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0021958,4081,4073,3742,881,4309,4326,4097,4115,311,3565
MGP_BALBcJ_G0011175,4,12,3,13,10,17,13,5,64,10
MGP_BALBcJ_G0022206,489,492,361,716,459,397,377,476,357,404
MGP_BALBcJ_G0022217,52,36,40,28,19,14,32,38,0,30
MGP_BALBcJ_G0009492,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000862,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0003251,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022374,4721,4798,4051,8294,4842,4793,5531,4948,2262,5120
MGP_BALBcJ_G0022076,2697,2408,2234,6431,2712,2313,2577,2334,4589,2619
MGP_BALBcJ_G0022255,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022309,2,0,2,0,0,0,0,2,0,6
MGP_BALBcJ_G0000864,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022252,58,74,56,11,52,58,82,70,0,64
MGP_BALBcJ_G0022194,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0036893,0,0,1,0,2,0,0,0,0,0
MGP_BALBcJ_G0022332,8385,7343,6922,5375,8771,8811,7589,6873,2565,7759
MGP_BALBcJ_G0022058,567,420,490,99,487,398,461,346,14,324
MGP_BALBcJ_G0021964,1268,1384,1210,132,1559,1318,1275,1261,4,1186
MGP_BALBcJ_G0022347,6,0,4,0,0,0,1,0,0,0
MGP_BALBcJ_G0022102,20,21,16,0,24,45,31,29,0,22
MGP_BALBcJ_G0022198,0,18,2,8,8,7,2,13,0,7
MGP_BALBcJ_G0008174,165,126,95,26,130,60,116,157,18,180
MGP_BALBcJ_G0003258,4,0,0,0,4,2,1,4,0,3
MGP_BALBcJ_G0022308,28322,30059,22538,34333,30619,31633,26103,27178,14360,24300
MGP_BALBcJ_G0021946,3837,3764,3645,898,3984,3516,3521,3708,430,3615
MGP_BALBcJ_G0022364,5618,4528,4517,1711,4881,5152,4385,4568,502,4259
MGP_BALBcJ_G0022081,180,199,134,10,183,184,190,191,8,193
MGP_BALBcJ_G0022267,73,101,62,32,73,92,85,42,6,71
MGP_BALBcJ_G0022395,0,0,14,0,0,4,0,1,0,0
MGP_BALBcJ_G0036899,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0005627,15,13,29,9,19,17,8,20,32,15
MGP_BALBcJ_G0022674,0,0,0,0,2,0,0,0,0,1
MGP_BALBcJ_G0003294,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0003319,66,73,78,21,67,51,70,62,33,59
MGP_BALBcJ_G0008274,1,0,0,0,1,0,0,0,0,0
MGP_BALBcJ_G0022500,4540,4800,3533,6955,5002,5440,5113,4576,2026,4878
MGP_BALBcJ_G0023002,3266,2817,3344,4396,3267,2766,2639,2897,4264,2954
MGP_BALBcJ_G0000896,2,2,6,0,0,2,0,0,0,4
MGP_BALBcJ_G0005623,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0003284,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0003328,4,4,0,0,2,0,1,3,0,0
MGP_BALBcJ_G0022765,88,70,56,209,36,36,43,65,140,20
MGP_BALBcJ_G0023028,5910,5589,4216,5859,6198,5772,4660,5824,3204,6016
MGP_BALBcJ_G0022923,28,12,17,4,22,27,29,15,22,24
MGP_BALBcJ_G0022904,1186,910,1000,3027,1212,1108,1028,1048,2658,1049
MGP_BALBcJ_G0022707,0,6,0,0,4,4,2,2,0,6
MGP_BALBcJ_G0022829,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022761,13005,10948,9827,15515,12870,10520,10585,10750,11033,9639
MGP_BALBcJ_G0022553,4679,4180,4352,2898,5161,4613,3827,4753,1104,3954
MGP_BALBcJ_G0022455,963,963,795,152,910,965,1042,929,104,827
MGP_BALBcJ_G0022417,278,258,303,254,312,265,245,246,487,257
MGP_BALBcJ_G0022497,1276,1220,1250,1916,1300,1188,1176,1224,867,1127
MGP_BALBcJ_G0022620,715,807,699,896,882,924,923,694,311,814
MGP_BALBcJ_G0022626,3353,2841,2796,4155,2692,2993,2416,3165,3003,2368
MGP_BALBcJ_G0022734,1329,1304,1184,3424,1497,1425,1491,1339,1717,1254
MGP_BALBcJ_G0022760,305,243,260,505,273,263,274,278,594,259
MGP_BALBcJ_G0003285,21,21,22,55,10,7,23,23,16,22
MGP_BALBcJ_G0011222,2,0,0,2,1,0,0,0,0,6
MGP_BALBcJ_G0003303,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000892,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022871,35,17,27,8,15,20,21,57,46,48
MGP_BALBcJ_G0037577,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0037587,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0008230,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022777,563,605,598,1299,695,674,688,634,787,591
MGP_BALBcJ_G0022428,3487,2826,2849,5024,3054,2709,2708,2833,2539,2728
MGP_BALBcJ_G0022682,790,673,671,536,545,555,726,675,298,547
MGP_BALBcJ_G0000875,33,14,58,58,40,30,20,18,0,34
MGP_BALBcJ_G0022477,211,166,189,0,166,182,251,178,6,135
MGP_BALBcJ_G0022803,764,710,688,942,826,849,909,800,302,686
MGP_BALBcJ_G0005612,42,11,20,0,10,17,23,18,94,27
MGP_BALBcJ_G0022853,980,1077,839,3510,895,1043,1076,1037,2750,860
MGP_BALBcJ_G0022836,64,33,59,40,37,2,38,12,0,6
MGP_BALBcJ_G0000897,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000092,116,67,103,0,56,69,262,111,41,60
MGP_BALBcJ_G0011232,0,0,0,0,2,0,0,0,0,0
MGP_BALBcJ_G0022725,92788,115728,76449,122095,114933,126418,84809,102813,109802,106773
MGP_BALBcJ_G0008258,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0038830,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022678,8,10,8,26,18,15,6,11,0,15
MGP_BALBcJ_G0037556,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022849,517,395,470,849,459,340,390,482,572,370
MGP_BALBcJ_G0022692,1827,1943,1377,3373,1758,2038,1900,1984,2316,1406
MGP_BALBcJ_G0022610,10641,11107,9448,9417,10631,11270,10912,11108,4968,9386
MGP_BALBcJ_G0036384,1938,2468,1986,999,2420,2279,2183,2018,389,2113
MGP_BALBcJ_G0000884,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022614,556,610,391,130,489,641,524,526,39,443
MGP_BALBcJ_G0022890,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022787,1858,2096,1474,3453,2177,2281,2101,1797,1768,1899
MGP_BALBcJ_G0011215,0,2,0,0,7,0,0,4,2,2
MGP_BALBcJ_G0011242,5,10,6,5,7,9,6,2,10,5
MGP_BALBcJ_G0022987,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0011262,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022756,437,248,345,621,205,224,259,152,442,149
MGP_BALBcJ_G0008227,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0005645,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022600,15,35,19,82,23,43,46,36,2,34
MGP_BALBcJ_G0011249,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0037568,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0011203,0,2,0,0,1,0,0,0,0,1
MGP_BALBcJ_G0022591,0,0,1,6,0,2,1,0,9,2
MGP_BALBcJ_G0011235,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0008232,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022502,1292,1290,1131,2683,1326,1408,1597,1384,863,1433
MGP_BALBcJ_G0022659,618,440,376,376,286,268,319,355,202,314
MGP_BALBcJ_G0011208,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022508,1292,1218,1110,1393,1240,1264,1257,1514,684,1284
MGP_BALBcJ_G0040081,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022635,658,731,601,272,527,587,322,394,82,419
MGP_BALBcJ_G0022573,1451,1495,1376,1950,1587,1570,1436,1467,1267,1275
MGP_BALBcJ_G0015253,9,15,19,16,17,17,14,16,28,14
MGP_BALBcJ_G0022552,50,39,43,0,50,43,60,42,0,70
MGP_BALBcJ_G0022536,856,909,796,325,1026,980,989,724,69,724
MGP_BALBcJ_G0015262,34,22,44,154,35,30,28,40,187,34
MGP_BALBcJ_G0022743,340,353,260,387,374,277,285,308,74,294
MGP_BALBcJ_G0003321,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000036,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015254,2,6,15,16,8,2,2,2,13,1
MGP_BALBcJ_G0022729,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0008267,6,4,1,0,4,1,5,4,0,6
MGP_BALBcJ_G0011255,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022986,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022478,0,0,0,0,2,0,0,0,0,0
MGP_BALBcJ_G0022840,411,264,266,480,249,220,302,306,280,301
MGP_BALBcJ_G0022875,0,0,0,0,4,0,0,0,0,0
MGP_BALBcJ_G0022995,2324,2214,2214,3431,2335,2630,2450,2582,2246,1904
MGP_BALBcJ_G0022946,3938,3291,3168,7133,3476,3159,3216,3357,5030,2827
MGP_BALBcJ_G0038834,1,0,0,0,0,0,0,1,0,0
MGP_BALBcJ_G0022427,5870,5575,5663,4953,5627,5793,5854,5394,1916,5092
MGP_BALBcJ_G0022845,5053,3642,4400,12193,4631,4173,4420,4950,9954,4687
MGP_BALBcJ_G0023043,3945,3811,3631,7361,4050,4017,3885,3892,4120,3659
MGP_BALBcJ_G0022580,185,119,115,18,107,99,152,141,0,150
MGP_BALBcJ_G0000899,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022628,1498,1122,1336,1556,1344,1031,959,1049,1246,1303
MGP_BALBcJ_G0022463,6100,6411,5489,4842,6518,6306,6304,6032,1626,5842
MGP_BALBcJ_G0022892,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022778,0,0,0,0,0,0,1,0,0,0
MGP_BALBcJ_G0022672,338,187,298,584,337,242,177,378,304,333
MGP_BALBcJ_G0022826,479,435,367,407,440,636,573,545,412,438
MGP_BALBcJ_G0022571,2023,2799,1934,5272,2417,3093,2927,2370,2199,1996
MGP_BALBcJ_G0036898,18,13,25,28,18,12,24,7,29,11
MGP_BALBcJ_G0022597,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022809,130,45,58,102,71,28,47,63,68,55
MGP_BALBcJ_G0015268,46,49,47,30,50,29,50,40,33,36
MGP_BALBcJ_G0022719,330,314,283,435,261,404,371,374,365,328
MGP_BALBcJ_G0022827,141,58,154,373,71,55,73,74,130,62
MGP_BALBcJ_G0037578,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0008268,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022456,944,982,878,1213,980,969,939,875,236,929
MGP_BALBcJ_G0022469,17,20,16,49,24,6,4,14,16,14
MGP_BALBcJ_G0038858,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0011223,9,7,7,0,18,13,10,11,0,8
MGP_BALBcJ_G0005616,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022883,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022769,1805,2422,1774,3117,2360,2467,3059,2504,829,2959
MGP_BALBcJ_G0015249,12,10,10,26,4,2,5,4,0,12
MGP_BALBcJ_G0037566,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022755,12,18,12,0,28,8,5,16,14,17
MGP_BALBcJ_G0011240,762,504,579,607,701,645,739,585,306,723
MGP_BALBcJ_G0008251,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022544,2436,2180,2181,1684,2195,2349,2145,2322,891,2071
MGP_BALBcJ_G0022912,6812,6558,6279,15578,7030,7187,6757,7015,11023,6231
MGP_BALBcJ_G0022667,6152,4157,4959,10385,4978,4428,4887,4609,8708,4361
MGP_BALBcJ_G0022942,865,565,626,1510,527,578,731,746,1064,694
MGP_BALBcJ_G0005642,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015269,45,53,68,46,49,70,33,17,17,22
MGP_BALBcJ_G0022991,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022927,5093,3989,4301,10908,4613,4737,4268,4638,7606,3629
MGP_BALBcJ_G0022519,681,744,585,214,720,834,861,828,61,835
MGP_BALBcJ_G0005605,77,75,34,103,98,44,79,34,74,111
MGP_BALBcJ_G0022985,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000874,1,0,0,0,2,0,2,0,0,2
MGP_BALBcJ_G0008248,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022430,238,226,225,64,276,257,287,266,148,198
MGP_BALBcJ_G0008272,1,0,0,0,0,0,2,0,0,0
MGP_BALBcJ_G0022665,2,1,0,0,1,0,0,0,0,0
MGP_BALBcJ_G0022567,462,495,417,260,512,522,529,577,110,448
MGP_BALBcJ_G0023063,1199,1227,1066,338,1325,1262,1110,1102,281,1223
MGP_BALBcJ_G0022804,880,738,821,1736,838,739,770,785,595,710
MGP_BALBcJ_G0000877,42,30,86,173,56,59,78,67,334,48
MGP_BALBcJ_G0011218,0,0,0,0,0,0,0,0,4,0
MGP_BALBcJ_G0037560,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022900,824,947,818,621,920,973,839,860,355,725
MGP_BALBcJ_G0023040,1234,1214,1102,5448,1265,1133,1195,1123,2243,1347
MGP_BALBcJ_G0011214,93,43,66,161,58,80,57,35,65,32
MGP_BALBcJ_G0022512,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022999,981,992,803,622,871,998,863,809,222,594
MGP_BALBcJ_G0000881,0,0,2,0,0,0,0,0,0,0
MGP_BALBcJ_G0022420,1,1,1,0,1,2,0,0,0,2
MGP_BALBcJ_G0008266,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022441,2042,2171,1926,420,2418,2311,1925,2148,189,1994
MGP_BALBcJ_G0036582,0,1,0,0,0,0,0,1,0,2
MGP_BALBcJ_G0022813,2487,2053,2064,2542,1831,1027,1643,975,1015,942
MGP_BALBcJ_G0022564,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000034,2,0,6,3,2,1,1,0,0,2
MGP_BALBcJ_G0015257,0,2,0,0,0,0,0,2,0,0
MGP_BALBcJ_G0037547,0,2,0,0,0,2,0,0,0,0
MGP_BALBcJ_G0038847,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0005632,0,2,1,0,0,4,2,0,0,0
MGP_BALBcJ_G0022962,0,0,0,45,0,0,0,0,0,0
MGP_BALBcJ_G0008234,0,0,2,0,0,0,0,0,0,0
MGP_BALBcJ_G0022887,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022460,25239,23848,21950,23659,24788,23208,23453,24057,12650,26983
MGP_BALBcJ_G0011211,2,8,0,0,9,6,10,11,4,21
MGP_BALBcJ_G0011209,1,0,0,2,1,0,0,0,0,0
MGP_BALBcJ_G0022525,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0005647,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022854,1429,874,1174,2602,1354,993,1162,1288,1868,1029
MGP_BALBcJ_G0022936,180,78,70,132,68,59,49,65,258,70
MGP_BALBcJ_G0022800,6233,5800,5160,12829,5791,5537,5947,5780,7800,5453
MGP_BALBcJ_G0022738,264,320,274,369,331,263,303,222,82,182
MGP_BALBcJ_G0022957,0,2,0,0,0,2,0,0,0,0
MGP_BALBcJ_G0022972,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022617,23709,24611,20277,21077,23767,27138,22734,23467,10401,18190
MGP_BALBcJ_G0003310,144,66,89,259,129,82,82,77,196,57
MGP_BALBcJ_G0015251,54,30,30,69,48,18,36,35,42,38
MGP_BALBcJ_G0036767,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022471,10,6,10,0,2,6,6,10,0,8
MGP_BALBcJ_G0022742,3801,3664,2964,7595,3620,4393,3579,3499,5044,2628
MGP_BALBcJ_G0022648,12,8,24,4,17,7,6,12,26,1
MGP_BALBcJ_G0022676,62,50,44,94,40,45,62,58,2,128
MGP_BALBcJ_G0011191,0,0,0,0,0,2,0,0,0,0
MGP_BALBcJ_G0022449,7722,7377,6270,8902,7604,7383,7145,6752,5468,6186
MGP_BALBcJ_G0038816,0,0,7,0,1,3,2,0,0,0
MGP_BALBcJ_G0022457,108,39,56,132,94,56,71,55,152,86
MGP_BALBcJ_G0037539,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022712,96,101,72,56,78,73,95,108,2,73
MGP_BALBcJ_G0022807,696,695,685,1418,698,652,596,673,574,563
MGP_BALBcJ_G0040090,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022453,1362,1336,1161,447,1271,1311,1270,1266,121,1141
MGP_BALBcJ_G0011213,0,2,0,0,0,0,2,0,0,2
MGP_BALBcJ_G0022739,4789,3164,3451,5069,3654,2935,4494,4105,4767,2646
MGP_BALBcJ_G0022602,7129,4978,7138,7252,5946,3640,3695,4744,9698,6230
MGP_BALBcJ_G0022750,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0005609,2,4,0,0,0,2,2,8,0,2
MGP_BALBcJ_G0022811,210,185,262,242,315,194,105,248,127,226
MGP_BALBcJ_G0000882,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0000883,0,0,0,0,0,0,2,0,0,0
MGP_BALBcJ_G0023030,211,211,253,245,300,311,236,185,46,235
MGP_BALBcJ_G0037557,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022842,2548,1779,1968,3775,2143,1980,2115,2298,3574,2160
MGP_BALBcJ_G0011263,2,0,2,0,4,0,0,2,0,0
MGP_BALBcJ_G0011200,0,0,0,0,2,0,1,0,1,0
MGP_BALBcJ_G0038859,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0037574,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0008228,0,0,2,0,0,0,0,0,0,0
MGP_BALBcJ_G0022561,1015,807,889,373,921,828,968,1052,169,949
MGP_BALBcJ_G0005619,13,3,3,12,16,3,1,10,2,5
MGP_BALBcJ_G0037575,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0011236,83,181,95,604,165,144,169,94,253,264
MGP_BALBcJ_G0022683,900,853,706,528,808,863,857,860,250,662
MGP_BALBcJ_G0011237,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022802,11845,8627,10764,13581,11763,9949,9459,9815,11777,10499
MGP_BALBcJ_G0038811,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022429,1532,1288,1327,942,1107,1223,1420,1452,422,1102
MGP_BALBcJ_G0008213,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0038832,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0011212,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022963,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0005637,58,42,66,60,71,55,35,37,98,67
MGP_BALBcJ_G0022655,926,643,919,921,862,777,740,839,874,671
MGP_BALBcJ_G0022662,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022623,4,0,2,0,0,0,0,2,0,0
MGP_BALBcJ_G0022625,1615,1470,1539,1911,1693,1451,1344,1290,776,1286
MGP_BALBcJ_G0036583,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022891,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0003287,5,6,5,40,11,13,18,18,0,6
MGP_BALBcJ_G0038841,7,0,3,0,0,3,1,0,0,1
MGP_BALBcJ_G0022656,18380,11314,12733,23415,13147,10129,10025,12482,17927,11431
MGP_BALBcJ_G0022535,561,508,498,498,670,553,507,460,126,466
MGP_BALBcJ_G0022574,1784,1699,1349,1349,1751,1702,2036,2052,393,1843
MGP_BALBcJ_G0022696,864,923,649,1861,978,942,1072,940,1133,850
MGP_BALBcJ_G0015263,84,71,70,186,72,83,68,67,147,66
MGP_BALBcJ_G0022876,2,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022518,1552,1298,1550,2586,1249,1181,1128,1062,2209,1041
MGP_BALBcJ_G0011204,9,4,2,9,9,1,3,7,3,4
MGP_BALBcJ_G0022475,960,819,700,415,825,929,1095,1146,116,941
MGP_BALBcJ_G0003322,2,1,0,0,1,0,2,4,0,0
MGP_BALBcJ_G0039645,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0040080,1,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0022425,5,13,3,4,23,26,7,11,1,14
MGP_BALBcJ_G0022762,1149,810,938,365,570,756,994,745,124,598
